rownumber,자치단체코드(신고지역),인허가번호,서비스id,데이터갱신구분,데이터갱신일자,서비스id명,사업장명,지번우편번호,지번주소,도로명우편번호,도로명주소,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업상태,상세영업상태,좌표정보(x),좌표정보(y),최종수정일자,업태구분명,전화번호,개관일자,객실수,건물용도명,건축연면적,기념품종류,기획여행보험시작일자,기획여행보험종료일자,놀이기구수내역,놀이시설수,무대면적,문화사업자구분명,문화체육업종명,박물관미술관유형명,박물관미술관종류명,발전시설유무,방송시설유무,법인명,법인설립목적,법인해산일자,보험기관명,보험시작일자,보험종료일자,부대시설내역,선박제원,선박척수,선박총톤수,설립_운영주체구분명,소요자금,승려수,시설규모,시설면적,신도수,안내소유무,영문상호명,영문상호주소,유래연혁,의무실유무,자본금,전통사찰명,제작취급품목내용,좌석수,주변환경명,준공일자,지상층수,지역구분명,지정취소,지정취소사유,지정취소일자,지하층수,창립연대,총층수,폐관사유,폐관일자,허가조건,회의실별동시수용인원
2,3290000,CDFE3231002006000002,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",부산포민속박물관,,부산광역시 부산진구 부전동 168-176,47292,부산광역시 부산진구 중앙대로702번길 21 (부전동),2006-05-25,,,,,영업/정상,영업중,387670.269977414,185976.500758387,2023-10-23 14:41:36,,,20060502,,,,,,,,,,,박물관,전문박물관,1종,,,,,,,,,,,,,사립,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
310,3360000,CDFI5272002021000001,03_07_08_P,U,2025-01-04 02:40:00,유원시설업(기타),몬스터파크 주식회사,,부산광역시 강서구 명지동 3597-2 SR빌딩,46726,"부산광역시 강서구 명지국제1로 60-1, SR빌딩 7, 8층 (명지동)",2021-04-16,,,,,영업/정상,영업중,373682.279728068,178901.643894962,2025-01-02 16:52:50,,,,0,근린생활시설,0,,,,에어바운스4,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,2679,2679,,,,,,,0,,,0,,,11,일반상업지역,,,,0,,11,,,,0
311,3360000,CDFI5272002023000002,03_07_08_P,U,2025-01-22 02:40:00,유원시설업(기타),꼬마대통령 명지점,,부산광역시 강서구 명지동 3358-7,46773,"부산광역시 강서구 명지국제8로 269, 8층 (명지동)",2023-10-25,,,,,영업/정상,영업중,375222.986528955,179364.528862086,2025-01-20 19:29:53,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,343,342.64,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
312,3360000,CDFI5272002015000001,03_07_08_P,U,2022-05-05 02:40:00,유원시설업(기타),트램폴린파크(신호점),618-290,부산광역시 강서구 신호동 217-1,46759,"부산광역시 강서구 신호산단2로 33, 302호 (신호동, 골든뷰)",2015-06-03,2022-05-03,,,,취소/말소/만료/정지/중지,직권말소,371181.352546202,177935.959531868,2022-05-03 10:14:39,,,,0,,0,,,,붕붕뜀틀 2,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,173,172.72,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
313,3360000,CDFI5272002015000003,03_07_08_P,U,2022-05-05 02:40:00,유원시설업(기타),슈퍼키즈스카이방방,,부산광역시 강서구 신호동 217-5 명진프라자(3층),46759,"부산광역시 강서구 신호산단4로 55, 3층 (신호동, 명진프라자)",2015-08-19,2022-05-03,,,,취소/말소/만료/정지/중지,직권말소,371288.548640287,177937.879158353,2022-05-03 10:15:51,,,,0,,0,,,,안전성검사비대상유기기구(붕붕뜀틀 1종 2점),1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,305,305,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
314,3360000,CDFI5272002017000004,03_07_08_P,U,2022-05-05 02:40:00,유원시설업(기타),노리파크 명지오션시티점,,부산광역시 강서구 명지동 3239-3,46764,"부산광역시 강서구 명지오션시티4로 65, 7층 (명지동)",2017-11-28,2022-05-03,,,,취소/말소/만료/정지/중지,직권말소,373567.668846554,177681.371624017,2022-05-03 10:15:32,,,,0,,0,,,,,2,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,392,391.5,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
315,3360000,CDFI5272002018000003,03_07_08_P,U,2022-05-05 02:40:00,유원시설업(기타),꼬마 대통령,,부산광역시 강서구 명지동 3420-3,46726,"부산광역시 강서구 명지국제8로 258, 명지빌딩 2층 (명지동)",2018-06-07,2022-05-03,,,,취소/말소/만료/정지/중지,직권말소,375081.023101587,179302.310193745,2022-05-03 10:15:02,,,,0,,0,,,,,2,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,606,606.48,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
316,3360000,CDFI5272002018000006,03_07_08_P,U,2022-05-05 02:40:00,유원시설업(기타),디아망 명지점,,부산광역시 강서구 명지동 3238,46765,"부산광역시 강서구 명지오션시티11로 66, 6층 (명지동)",2018-07-23,2022-05-03,,,,취소/말소/만료/정지/중지,직권말소,373495.794543247,177766.224356147,2022-05-03 10:16:44,,051-292-1213,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,180,180,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
317,3370000,CDFI5272002023000001,03_07_08_P,U,2023-08-08 02:40:00,유원시설업(기타),연제구 영유아 물놀이장,,부산광역시 연제구 연산동 1555 연제구청,47605,"부산광역시 연제구 연제로 2, 연제구청 (연산동)",2023-07-28,2023-08-04,,,,폐업,폐업,389378.63470199,188318.149803178,2023-08-06 08:05:14,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
318,3370000,CDFI5272002024000001,03_07_08_P,U,2024-10-30 02:40:00,유원시설업(기타),연제구 어린이 물놀이장,,부산광역시 연제구 연산동 1555 연제구청,47605,"부산광역시 연제구 연제로 2, 연제구청 (연산동)",2024-07-29,2024-08-10,,,,폐업,폐업,389378.63470199,188318.149803178,2024-10-28 20:28:07,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
319,3370000,CDFI5272002011000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),놀이랜드,611-822,부산광역시 연제구 연산동 730-2번지 신광빌딩 2층,,"부산광역시 연제구 고분로 7-1  (연산동,신광빌딩 2층)",2011-03-17,2012-01-19,,,,폐업,폐업,389691.857767505,189424.29614778,2012-02-01 14:38:48,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,3370000,CDFI5272002011000002,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),연산놀이랜드,611-831,부산광역시 연제구 연산동 1124-25번지 지하1층,,"부산광역시 연제구 중앙대로 1121  (연산동,지하1층)",2011-08-04,2011-09-20,,,,폐업,폐업,389454.194848259,189594.690381012,2011-09-20 18:01:33,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,3370000,CDFI5272002016000003,03_07_08_P,U,2022-10-08 02:40:00,유원시설업(기타),키즈놀이팡,,부산광역시 연제구 연산동 686-4 4층,47590,"부산광역시 연제구 월드컵대로 54, 4층 (연산동)",2016-09-12,2022-10-06,,,,폐업,폐업,389852.490818346,188678.214346665,2022-10-06 16:31:22,,051-754-4580,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
322,3370000,CDFI5272002016000004,03_07_08_P,U,2019-02-10 02:40:00,유원시설업(기타),장난감이야기,,부산광역시 연제구 연산동 590-12번지,47551,"부산광역시 연제구 반송로 32-15, 1층 (연산동)",2016-10-25,2019-02-08,,,,폐업,폐업,389823.648402259,189573.209406762,2019-02-08 17:10:46,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3370000,CDFI5272002016000005,03_07_08_P,U,2019-01-13 02:40:00,유원시설업(기타),히트다히트,,부산광역시 연제구 연산동 620-1번지,47550,"부산광역시 연제구 고분로31번길 25, 1층 (연산동)",2016-11-10,2019-01-11,,,,폐업,폐업,389916.407041009,189508.160213813,2019-01-11 16:50:54,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3290000,CDFI5272002016000006,03_07_08_P,U,2019-02-24 02:40:00,유원시설업(기타),펀앤조이플레이파크,,부산광역시 부산진구 부전동 519-14번지,47287,부산광역시 부산진구 가야대로784번길 56 (부전동),2016-09-29,2019-02-22,,,,폐업,폐업,387374.09502509,185923.065127589,2019-02-22 18:03:47,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3290000,CDFI5272002023000001,03_07_08_P,U,2023-03-23 02:40:00,유원시설업(기타),짱오락실(부산서면점),,부산광역시 부산진구 부전동 199 CGV대한,47296,"부산광역시 부산진구 중앙대로692번길 16, 서면 대한프라자 1층 (부전동)",2023-01-31,,,,,영업/정상,영업중,387642.939585445,185835.820521423,2023-03-21 10:21:02,,,,0,,0,,,,,5,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
93,3290000,CDFI5272002023000002,03_07_08_P,I,2023-03-12 00:41:16,유원시설업(기타),우리동네방방,,부산광역시 부산진구 개금동 618-11,47387,"부산광역시 부산진구 엄광로 34, 2층 (개금동)",2023-03-10,,,,,영업/정상,영업중,383991.273265805,185079.766243097,2023-03-10 15:48:36,,,,0,,0,,,,,1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
94,3290000,CDFI5272002024000001,03_07_08_P,U,2024-10-09 02:40:00,유원시설업(기타),(주)앨리스파파 시민공원,,부산광역시 부산진구 부암동 69-5 메리움아파트,47192,"부산광역시 부산진구 신천대로 246, 3층 (부암동, 메리움아파트)",2024-02-14,,,,,영업/정상,영업중,386810.051216696,186879.357527916,2024-10-07 17:54:20,,051-819-0006,,0,,0,,,,1,1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
96,3290000,CDFI5272002020000001,03_07_08_P,U,2023-01-28 02:40:00,유원시설업(기타),주식회사 짱(삼정점),,부산광역시 부산진구 부전동 227-2 삼정타워,47296,"부산광역시 부산진구 중앙대로 672, 삼정타워 9층 904호 (부전동)",2020-10-16,,,,,영업/정상,영업중,387608.014165034,185703.079007724,2023-01-26 18:02:20,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,154,154.4,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
97,3290000,CDFI5272002015000002,03_07_08_P,U,2020-02-28 02:40:00,유원시설업(기타),더세인트파크(주),614-871,부산광역시 부산진구 초읍동 43-13번지,47100,부산광역시 부산진구 새싹로 295-1 (초읍동),2015-05-15,2020-03-18,,,,폐업,영업장폐쇄,385866.294509187,189075.051491051,2020-02-26 09:15:44,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,74,74.4,,,,,,,,,,,,,,,,,,,,,,,,
98,3300000,CDFI5272002011000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),온천놀이랜드,607-833,부산광역시 동래구 온천동 189-18번지,,부산광역시 동래구 금강로106번길 39  (온천동),2011-01-28,2012-04-04,,,,폐업,폐업,389445.495841351,193015.990782627,2012-04-04 18:21:12,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3300000,CDFI5272002011000002,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),온천놀이파크,607-833,부산광역시 동래구 온천동 189-17번지,,부산광역시 동래구 금강공원로 23  (온천동),2011-08-03,2012-04-05,,,,폐업,폐업,389488.471051685,193054.261689559,2012-04-06 11:44:48,,522-8090,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,3300000,CDFI5272002011000003,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),사직놀이파크,607-841,부산광역시 동래구 온천동 1248-5번지,,,2011-09-23,2012-05-04,,,,폐업,폐업,388211.042779823,191529.30973664,2012-05-07 15:05:51,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3300000,CDFI5272002015000001,03_07_08_P,U,2020-07-26 02:40:00,유원시설업(기타),홈런짱 동래점,,부산광역시 동래구 명륜동 553-5,47736,"부산광역시 동래구 명륜로129번길 20, 4층 (명륜동, 우성빌딩)",2015-12-08,2020-07-24,,,,폐업,폐업,389460.804046159,191567.517047412,2020-07-24 13:04:36,,051-921-7689,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,363,363,,,,,,,,,,,학교정화(상대),,4,일반주거지역,,,,,,5,,,,
102,3300000,CDFI5272002016000008,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),뽀끼천국,,부산광역시 동래구 사직동 91-5번지,47865,부산광역시 동래구 사직북로13번길 9 (사직동),2016-11-30,2018-05-17,,,,폐업,폐업,387562.289129986,190563.749549943,2018-05-17 13:06:35,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,57,57.25,,,,,,,,,,,,,,일반주거지역,,,,,,,,,,
103,3300000,CDFI5272002016000009,03_07_08_P,U,2021-05-26 02:40:00,유원시설업(기타),노리방방,,부산광역시 동래구 안락동 721-4,47894,"부산광역시 동래구 안연로 80, 지하1층 (안락동)",2016-12-01,2021-05-06,,,,폐업,폐업,391053.756569689,190360.464501367,2021-05-24 15:03:07,,051-523-8373,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,152,152.25,,,,,,,,,,,,,,일반주거지역,,,,,,,,,,
104,3300000,CDFI5272002016000011,03_07_08_P,U,2020-03-14 02:40:00,유원시설업(기타),스포츠게임장,,부산광역시 동래구 온천동 502-3번지,47727,"부산광역시 동래구 중앙대로 1393, 2층 (온천동, 롯데마트 토이저러스 내)",2016-12-12,2020-03-12,,,,폐업,폐업,389097.800933845,192260.811648263,2020-03-12 17:45:19,,1577-8449,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,42,42,,,,,,,,,,,,,,일반상업지역,,,,,,,,,,
105,3300000,CDFI5272002017000001,03_07_08_P,U,2022-01-21 02:40:00,유원시설업(기타),아이띠네 사직점,,부산광역시 동래구 사직동 78-17,47865,"부산광역시 동래구 사직북로13번길 26-0, 4층 (사직동)",2017-04-25,2022-01-19,,,,폐업,폐업,387470.004432045,190571.858621252,2022-01-19 14:48:46,,051-714-7010,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3300000,CDFI5272002018000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),점프노리 안락점,,부산광역시 동래구 안락동 471-1번지 아스트프라자 202호,47770,"부산광역시 동래구 명장로 129, 아스트프라자 202호 (안락동)",2018-02-12,2018-08-22,,,,폐업,폐업,392330.809812654,191032.35498675,2018-08-22 13:59:34,,051-523-2018,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3300000,CDFI5272002018000002,03_07_08_P,U,2022-02-10 02:40:00,유원시설업(기타),키즈팡팡 사직점,,부산광역시 동래구 사직동 43-9,47864,"부산광역시 동래구 사직로70번길 56, 삼진빌딩 3층 301호 (사직동)",2018-03-27,2022-02-08,,,,폐업,폐업,387327.322631986,190681.018919181,2022-02-08 16:28:37,,051-714-1125,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,82,82.2,,,,,,,,,,,,,,,,,,,,,,,,
108,3300000,CDFI5272002018000004,03_07_08_P,U,2018-11-30 02:40:00,유원시설업(기타),우리동네놀이터,,부산광역시 동래구 온천동 707-1번지,47732,부산광역시 동래구 중앙대로1367번길 71 (온천동),2018-05-11,2018-11-28,,,,폐업,폐업,388797.953358985,192083.065048989,2018-11-28 17:55:39,,051-504-0277,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3300000,CDFI5272002015000002,03_07_08_P,U,2020-02-29 02:40:00,유원시설업(기타),야구사격노리,,부산광역시 동래구 사직동 92-6번지,47865,"부산광역시 동래구 사직북로 5, 지하1층 (사직동, 신원빌딩)",2015-12-23,2020-02-27,,,,폐업,폐업,387602.495576711,190509.543699088,2020-02-27 17:08:47,,070-4192-4959,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,229,228.9,,,,,,,,,,,,,,,,,,,,,,,,
110,3300000,CDFI5272002016000001,03_07_08_P,U,2020-03-27 02:40:00,유원시설업(기타),점프노리 부산사직점,,부산광역시 동래구 사직동 93-6번지 사직동 자이언츠 파크 404호,47866,"부산광역시 동래구 사직북로 4, 404호 (사직동, 사직동 자이언츠 파크)",2016-04-19,2020-02-28,,,,폐업,폐업,387655.81972947,190506.472924428,2020-03-25 16:38:28,,051-504-5452,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,265,265,,,,,,,,,,,,,,근린상업지역,,,,,,,,,,
111,3300000,CDFI5272002016000002,03_07_08_P,U,2018-11-03 04:00:00,유원시설업(기타),점프노리스포츠 동래점,,부산광역시 동래구 온천동 503-8번지 송암빌딩,47728,"부산광역시 동래구 중앙대로1381번길 17, 4층 (온천동, 송암빌딩)",2016-04-25,2018-10-02,,,,폐업,폐업,389044.701360119,192137.315414378,2018-10-19 17:51:39,,051-552-2313,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,179,178.62,,,,,,,,,,,,,,일반주거지역,,,,,,,,,,
112,3300000,CDFI5272002016000003,03_07_08_P,U,2022-02-10 02:40:00,유원시설업(기타),키즈랜드,,부산광역시 동래구 온천동 502-3,47727,"부산광역시 동래구 중앙대로 1393, 10층 (온천동, 롯데백화점)",2016-08-02,2022-02-08,,,,폐업,폐업,389097.800933845,192260.811648263,2022-02-08 11:11:48,,051-668-2302,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,68,67.5,,,,,,,,,,,,,,일반상업지역,,,,,,,,,,
113,3300000,CDFI5272002016000004,03_07_08_P,U,2019-04-28 02:40:00,유원시설업(기타),조아조아뽑기샵,,부산광역시 동래구 사직동 78-38번지,47865,"부산광역시 동래구 사직북로 13, 1층 (사직동)",2016-09-08,2019-04-26,,,,폐업,폐업,387583.131379382,190595.353860601,2019-04-26 17:53:06,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,59,59,,,,,,,,,,,,,,근린상업지역,,,,,,,,,,
114,3300000,CDFI5272002016000006,03_07_08_P,U,2019-02-16 02:40:00,유원시설업(기타),뽑기짱,,부산광역시 동래구 안락동 468-62번지,47785,부산광역시 동래구 명장로 140 (안락동),2016-11-28,2019-02-14,,,,폐업,폐업,392300.181457332,190943.543516809,2019-02-14 11:27:04,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,일반주거지역,,,,,,,,,,
115,3300000,CDFI5272002016000007,03_07_08_P,U,2019-04-04 02:40:00,유원시설업(기타),뽀끼노리 사직점,,부산광역시 동래구 사직동 92-8번지,47865,"부산광역시 동래구 사직로 48 (사직동, 호영빌딩)",2016-11-28,2019-04-02,,,,폐업,폐업,387577.349326239,190464.298864653,2019-04-02 17:39:56,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,83,82.6,,,,,,,,,,,,,,일반주거지역,,,,,,,,,,
116,3300000,CDFI5272002018000006,03_07_08_P,U,2019-04-25 02:40:00,유원시설업(기타),판타지아,,부산광역시 동래구 안락동 425-105번지,47786,"부산광역시 동래구 안락로 16, 1층 (안락동)",2018-08-01,2019-04-23,,,,폐업,폐업,391066.008149203,191059.352179532,2019-04-23 14:19:25,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3300000,CDFI5272002019000001,03_07_08_P,U,2021-08-25 02:40:00,유원시설업(기타),더놀다(사직점),,부산광역시 동래구 사직동 92-8 호영빌딩,47865,"부산광역시 동래구 사직로 48, 호영빌딩 6호 (사직동)",2019-01-11,,,,,영업/정상,영업중,387577.349326239,190464.298864653,2021-08-23 14:48:46,,051-506-6767,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,309,308.88,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
118,3300000,CDFI5272002019000002,03_07_08_P,I,2019-02-23 02:21:58,유원시설업(기타),GAME ZONE 동래,,부산광역시 동래구 온천동 502-3번지 롯데백화점,47727,"부산광역시 동래구 중앙대로 1393, 롯데백화점 10층 (온천동)",2019-02-21,,,,,영업/정상,영업중,389097.800933845,192260.811648263,2019-02-21 18:11:53,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3300000,CDFI5272002019000003,03_07_08_P,I,2019-06-07 02:21:05,유원시설업(기타),(주)동호전자,,부산광역시 동래구 온천동 153-8번지 SKHUBSKY,47710,"부산광역시 동래구 중앙대로 1523, SKHUBSKY 지하1층 (온천동)",2019-06-05,,,,,영업/정상,영업중,389816.233000769,193329.605871168,2019-06-05 10:42:05,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,3300000,CDFI5272002019000004,03_07_08_P,I,2019-09-26 02:22:38,유원시설업(기타),주식회사 우리누리,,부산광역시 동래구 사직동 93-6번지 사직동 자이언츠 파크,47866,"부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 B동 106호 (사직동)",2019-09-24,,,,,영업/정상,영업중,387655.81972947,190506.472924428,2019-09-24 13:54:57,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3310000,CDFI2262162014000001,03_07_03_P,U,2025-04-25 02:40:00,관광유람선업,(주)삼주다이아몬드베이,,부산광역시 남구 용호동 959 용호만유람선터미널,48516,"부산광역시 남구 분포로 101, 용호만유람선터미널 1층 (용호동)",2014-11-10,,,,,영업/정상,영업중,392734.28304972,183547.082914643,2025-04-23 17:27:31,,051-200-0002,,0,,0,,,,,0,0,,일반관광유람선업,,,,,,,,한국해운조합,,,,알루미늄,2,0,,,,0,0,,,,,,,0,,,92,,,0,,,,,0,,0,,,,0
121,3300000,CDFI5272002016000010,03_07_08_P,U,2020-01-16 02:40:00,유원시설업(기타),노리터 명륜점,,부산광역시 동래구 명륜동 502-8번지,47738,"부산광역시 동래구 명륜로129번길 3, 1층 (명륜동)",2016-12-02,,,,,영업/정상,영업중,389525.892327325,191540.590827788,2020-01-14 13:19:39,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,119,118.8,,,,,,,,,,,학교정화(상대),,5,일반상업지역,,,,1,,6,,,,
122,3300000,CDFI5272002016000012,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),해피노리방,,부산광역시 동래구 낙민동 74-4번지 지하동 101호,47892,"부산광역시 동래구 안남로31번길 5, 지하층 101호 (낙민동, 보림미니상가)",2016-12-29,,,,,영업/정상,영업중,390777.937616607,190388.548259459,2017-01-02 09:29:30,,051-951-0515,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,132,132,,,,,,,,,,,,,,,,,,,,,,,,
123,3300000,CDFI5272002018000003,03_07_08_P,U,2023-01-27 02:40:00,유원시설업(기타),점프키즈,,부산광역시 동래구 안락동 733-5,47894,"부산광역시 동래구 안연로 88, 4층 (안락동)",2018-05-01,,,,,영업/정상,영업중,391014.554350066,190464.805365401,2023-01-25 15:46:30,,051-532-7703,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,52,52.3,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
124,3300000,CDFI5272002018000005,03_07_08_P,U,2024-01-18 02:40:00,유원시설업(기타),프레리키즈카페 명륜점,,부산광역시 동래구 명륜동 98-17,47744,"부산광역시 동래구 시실로 54, 파크빌딩 3층 (명륜동)",2018-07-04,,,,,영업/정상,영업중,390095.642233109,192619.170961477,2024-01-16 15:51:12,,051-557-7942,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,274,274.02,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
